model,N,K,M,m_tile,step,step_name,protocol,latency_us_p50,latency_us_p30,bandwidth_gbps,pct_of_spec_peak,clocks_sm_mhz,rel_l2,pass,config
qwen36,2048,4096,64,64,1,pdl,PDL,42.4309,42.4171,210.057,0.052514,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,B2B,90.8750,90.8743,103.848,0.025962,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,ISO,97.9840,97.7600,96.314,0.024078,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,PDL,82.2635,82.1479,114.719,0.028680,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,2,blockk,B2B,7.3600,7.3237,1140.870,0.285217,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,2,blockk,ISO,11.9680,11.7760,701.604,0.175401,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,2,blockk,PDL,4.0263,4.0164,2085.482,0.521371,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,2,blockk,B2B,7.9136,7.8468,1062.095,0.265524,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,2,blockk,ISO,12.8000,12.5440,656.640,0.164160,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,2,blockk,PDL,4.2588,4.2574,1973.538,0.493385,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,2,blockk,B2B,7.9872,7.9143,1054.359,0.263590,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,2,blockk,ISO,12.6080,12.3840,667.939,0.166985,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,2,blockk,PDL,4.3218,4.3214,1948.591,0.487148,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,2,blockk,B2B,8.0185,7.9929,1054.331,0.263583,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,2,blockk,ISO,12.8640,12.6080,657.194,0.164299,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,2,blockk,PDL,4.3787,4.3356,1930.758,0.482689,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,2,blockk,B2B,18.4832,18.4484,460.942,0.115235,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,2,blockk,ISO,21.9520,21.7600,388.105,0.097026,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,2,blockk,PDL,15.3305,15.3035,555.734,0.138934,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,2,blockk,B2B,25.3099,25.2914,341.794,0.085448,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,2,blockk,ISO,29.2160,28.9600,296.096,0.074024,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,2,blockk,PDL,20.9739,20.9625,412.454,0.103113,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,2,blockk,B2B,51.8169,51.7884,172.008,0.043002,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,2,blockk,ISO,57.4400,57.0240,155.169,0.038792,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,2,blockk,PDL,42.5095,42.4939,209.668,0.052417,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,2,blockk,B2B,90.9276,90.8498,103.788,0.025947,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,2,blockk,ISO,97.6320,97.3120,96.661,0.024165,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,2,blockk,PDL,82.2432,82.2087,114.747,0.028687,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,3,prepack,B2B,7.3721,7.3717,1138.999,0.284750,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,3,prepack,ISO,11.8720,11.6800,707.278,0.176819,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,3,prepack,PDL,4.0484,4.0220,2074.126,0.518532,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,3,prepack,B2B,7.8997,7.8969,1063.959,0.265990,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,3,prepack,ISO,12.8320,12.5440,655.002,0.163751,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,3,prepack,PDL,4.2834,4.2478,1962.235,0.490559,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,3,prepack,B2B,7.9797,7.9705,1055.346,0.263836,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,3,prepack,ISO,12.5760,12.3200,669.639,0.167410,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,3,prepack,PDL,4.3353,4.3257,1942.518,0.485629,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,3,prepack,B2B,8.0249,8.0196,1053.491,0.263373,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,3,prepack,ISO,12.9920,12.5760,650.719,0.162680,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,3,prepack,PDL,4.3300,4.3179,1952.478,0.488120,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,3,prepack,B2B,18.5614,18.5255,458.999,0.114750,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,3,prepack,ISO,22.3360,22.0800,381.433,0.095358,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,3,prepack,PDL,15.3952,15.3803,553.398,0.138350,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,3,prepack,B2B,25.1417,25.1374,344.080,0.086020,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,3,prepack,ISO,28.9920,28.7040,298.384,0.074596,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,3,prepack,PDL,20.7644,20.6770,416.614,0.104153,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,3,prepack,B2B,51.7575,51.7572,172.205,0.043051,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,3,prepack,ISO,57.3440,57.0560,155.429,0.038857,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,3,prepack,PDL,42.2987,42.2905,210.713,0.052678,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,3,prepack,B2B,88.6414,88.5988,106.465,0.026616,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,3,prepack,ISO,94.8800,94.4000,99.464,0.024866,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,3,prepack,PDL,79.3973,79.0453,118.860,0.029715,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,4,tile_stage,B2B,7.2206,7.1794,1162.892,0.290723,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,4,tile_stage,ISO,11.8400,11.4560,709.189,0.177297,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,4,tile_stage,PDL,3.6747,3.6622,2285.051,0.571263,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,4,tile_stage,B2B,7.8560,7.8364,1069.882,0.267470,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,4,tile_stage,ISO,12.3520,12.0000,680.456,0.170114,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,4,tile_stage,PDL,3.8212,3.7796,2199.594,0.549899,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,4,tile_stage,B2B,8.0103,7.9840,1051.317,0.262829,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,4,tile_stage,ISO,12.2560,12.0000,687.123,0.171781,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,4,tile_stage,PDL,3.8738,3.8318,2173.944,0.543486,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,4,tile_stage,B2B,8.0185,8.0075,1054.331,0.263583,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,4,tile_stage,ISO,12.7040,12.3840,665.471,0.166368,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,4,tile_stage,PDL,3.8716,3.8492,2183.605,0.545901,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,4,tile_stage,B2B,11.1598,11.1584,763.424,0.190856,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,4,tile_stage,ISO,15.2320,14.9760,559.328,0.139832,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,4,tile_stage,PDL,6.7388,6.7214,1264.264,0.316066,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,4,tile_stage,B2B,14.9657,14.9337,578.039,0.144510,1830,1.674518e-03,1,M_TILE=32;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,4,tile_stage,ISO,19.5520,19.2960,442.448,0.110612,1830,1.674518e-03,1,M_TILE=32;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,4,tile_stage,PDL,8.6766,8.6756,997.018,0.249255,1830,1.674518e-03,1,M_TILE=32;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,4,tile_stage,B2B,37.3358,37.3273,238.722,0.059681,1830,1.671829e-03,1,M_TILE=64;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,4,tile_stage,ISO,43.9360,43.6800,202.861,0.050715,1830,1.671829e-03,1,M_TILE=64;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,4,tile_stage,PDL,22.2322,22.2290,400.901,0.100225,1830,1.671829e-03,1,M_TILE=64;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,4,tile_stage,B2B,57.8524,57.8514,163.125,0.040781,1830,1.666996e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,4,tile_stage,ISO,64.8320,64.6400,145.564,0.036391,1830,1.666996e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,4,tile_stage,PDL,50.6318,50.4953,186.388,0.046597,1830,1.666996e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,5,splitk,B2B,7.1637,7.1588,1172.126,0.293032,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,5,splitk,ISO,11.3280,11.1680,741.243,0.185311,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,5,splitk,PDL,3.6604,3.6526,2293.929,0.573482,1830,1.653887e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,5,splitk,B2B,7.8777,7.8176,1066.936,0.266734,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,5,splitk,ISO,11.8080,11.6800,711.805,0.177951,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,5,splitk,PDL,3.8290,3.7941,2195.101,0.548775,1830,1.656351e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,5,splitk,B2B,7.9428,7.8937,1060.259,0.265065,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,5,splitk,ISO,11.9360,11.8080,705.544,0.176386,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,5,splitk,PDL,3.8539,3.8361,2185.176,0.546294,1830,1.666980e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,5,splitk,B2B,8.0167,7.9726,1054.565,0.263641,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,5,splitk,ISO,11.9360,11.8080,708.290,0.177072,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,5,splitk,PDL,3.8727,3.8251,2183.004,0.545751,1830,1.677281e-03,1,M_TILE=8;BM=56;WG=4;REG=96;STG=3;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,5,splitk,B2B,11.1424,11.1211,764.618,0.191155,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,5,splitk,ISO,14.8800,14.7200,572.559,0.143140,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,5,splitk,PDL,6.7207,6.6613,1267.675,0.316919,1830,1.679316e-03,1,M_TILE=16;BM=64;WG=1;REG=232;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,5,splitk,B2B,14.9227,14.9028,579.706,0.144926,1830,1.674518e-03,1,M_TILE=32;BM=56;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;SK=1;PR=32;SPW=0;PLA=0;SISM=0
