model,N,K,M,m_tile,step,step_name,protocol,latency_us_p50,latency_us_p30,bandwidth_gbps,pct_of_spec_peak,clocks_sm_mhz,rel_l2,pass,config
minimax_m3,6144,8192,8,8,5,epi_overlap,B2B,19.5332,19.4852,2585.117,0.646279,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,5,epi_overlap,ISO,28.5440,28.2880,1769.040,0.442260,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,5,epi_overlap,PDL,15.9865,15.9584,3158.635,0.789659,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,5,epi_overlap,B2B,29.7486,29.7070,1702.913,0.425728,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,5,epi_overlap,ISO,34.3680,33.9840,1474.026,0.368507,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,5,epi_overlap,PDL,24.8345,24.8224,2039.878,0.509969,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,32,32,5,epi_overlap,B2B,40.0540,40.0007,1272.955,0.318239,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,5,epi_overlap,ISO,44.6400,44.0960,1142.182,0.285546,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,5,epi_overlap,PDL,33.2174,33.1950,1534.948,0.383737,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,5,epi_overlap,B2B,99.3301,99.1908,519.906,0.129977,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,5,epi_overlap,ISO,108.7680,108.1280,474.794,0.118698,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,5,epi_overlap,PDL,89.5275,89.4763,576.833,0.144208,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,5,epi_overlap,B2B,208.5803,208.5685,253.874,0.063468,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,5,epi_overlap,ISO,222.6880,222.1760,237.790,0.059448,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,5,epi_overlap,PDL,197.5612,197.0844,268.034,0.067008,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,1,8,6,splitk,B2B,18.7381,18.6933,2687.147,0.671787,1830,1.658379e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,6,splitk,ISO,27.5200,27.0400,1829.656,0.457414,1830,1.658379e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,1,8,6,splitk,PDL,15.9552,15.8841,3155.844,0.788961,1830,1.658379e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,6,splitk,B2B,18.8928,18.8028,2666.233,0.666558,1830,1.647788e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,6,splitk,ISO,27.9680,27.6800,1801.080,0.450270,1830,1.647788e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,2,8,6,splitk,PDL,15.9008,15.8226,3167.929,0.791982,1830,1.647788e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,6,splitk,B2B,19.0731,19.0546,2643.181,0.660795,1830,1.653507e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,6,splitk,ISO,28.0960,27.9040,1794.333,0.448583,1830,1.653507e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,4,8,6,splitk,PDL,16.0964,15.8716,3131.986,0.782997,1830,1.653507e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,6,splitk,B2B,19.5424,19.5211,2583.894,0.645973,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,6,splitk,ISO,28.3520,28.0640,1781.020,0.445255,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,8,8,6,splitk,PDL,15.9772,15.9755,3160.463,0.790116,1830,1.652497e-03,1,M_TILE=8;BM=56;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,6,splitk,B2B,29.7316,29.7003,1703.891,0.425973,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,6,splitk,ISO,34.0800,33.6320,1486.483,0.371621,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,16,16,6,splitk,PDL,24.8256,24.7922,2040.608,0.510152,1830,1.653027e-03,1,M_TILE=16;BM=64;WG=1;REG=80;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
minimax_m3,6144,8192,32,32,6,splitk,B2B,40.0153,40.0089,1274.188,0.318547,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,6,splitk,ISO,44.6080,44.0960,1143.001,0.285750,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,32,32,6,splitk,PDL,33.2078,33.1950,1535.392,0.383848,1830,1.657955e-03,1,M_TILE=32;BM=64;WG=1;REG=112;STG=4;TILES=1;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,6,splitk,B2B,99.4382,99.4361,519.341,0.129835,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,6,splitk,ISO,108.9920,108.4480,473.818,0.118454,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,64,64,6,splitk,PDL,89.7952,89.7042,575.113,0.143778,1830,1.660140e-03,1,M_TILE=64;BM=64;WG=2;REG=168;STG=3;TILES=2;SUBS=2;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,6,splitk,B2B,208.2315,207.9442,254.299,0.063575,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,6,splitk,ISO,223.3600,222.7520,237.075,0.059269,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
minimax_m3,6144,8192,128,128,6,splitk,PDL,197.5588,197.1303,268.037,0.067009,1830,1.662079e-03,1,M_TILE=128;BM=64;WG=1;REG=232;STG=2;TILES=1;SUBS=1;PREPACK=1;PDL=1;EPI=1;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,0,baseline,B2B,8.0597,8.0164,1041.821,0.260455,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,0,baseline,ISO,13.0240,12.6400,644.717,0.161179,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,0,baseline,PDL,6.6012,6.5579,1272.003,0.318001,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,0,baseline,B2B,8.5436,8.5323,983.771,0.245943,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,0,baseline,ISO,13.6640,13.3120,615.119,0.153780,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,0,baseline,PDL,7.0990,7.0855,1183.965,0.295991,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,0,baseline,B2B,8.6425,8.6169,974.416,0.243604,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,0,baseline,ISO,13.2800,13.1200,634.140,0.158535,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,0,baseline,PDL,7.1591,7.1396,1176.316,0.294079,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,0,baseline,B2B,8.6809,8.6773,973.880,0.243470,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,0,baseline,ISO,13.6000,13.3760,621.628,0.155407,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,0,baseline,PDL,7.2100,7.2096,1172.565,0.293141,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,0,baseline,B2B,18.5401,18.5344,459.527,0.114882,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,0,baseline,ISO,21.9840,21.8560,387.540,0.096885,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,0,baseline,PDL,17.0226,17.0030,500.493,0.125123,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,0,baseline,B2B,25.4386,25.3984,340.064,0.085016,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,0,baseline,ISO,29.0560,28.8960,297.727,0.074432,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,0,baseline,PDL,24.0793,24.0548,359.261,0.089815,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,0,baseline,B2B,51.8773,51.8549,171.807,0.042952,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,0,baseline,ISO,57.8240,57.4720,154.138,0.038535,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,0,baseline,PDL,50.5067,50.4516,176.470,0.044117,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,0,baseline,B2B,90.3417,90.2443,104.461,0.026115,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,0,baseline,ISO,97.9840,97.6640,96.314,0.024078,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,0,baseline,PDL,88.8626,88.8491,106.200,0.026550,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=0;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,1,pdl,B2B,8.1230,8.0960,1033.704,0.258426,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,1,pdl,ISO,12.5760,12.4160,667.684,0.166921,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,1,pdl,PDL,5.6729,5.6427,1480.163,0.370041,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,1,pdl,B2B,8.6418,8.6233,972.600,0.243150,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,1,pdl,ISO,13.2160,13.0240,635.971,0.158993,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,1,pdl,PDL,5.9467,5.9467,1413.396,0.353349,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,1,pdl,B2B,8.6905,8.6684,969.034,0.242258,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,1,pdl,ISO,13.3440,13.1200,631.098,0.157775,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,4,8,1,pdl,PDL,5.9755,5.9719,1409.325,0.352331,1830,1.666980e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,1,pdl,B2B,8.7641,8.7260,964.635,0.241159,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,1,pdl,ISO,13.8240,13.5680,611.556,0.152889,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,8,8,1,pdl,PDL,6.0402,6.0366,1399.652,0.349913,1830,1.677281e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,1,pdl,B2B,18.4732,18.4622,461.190,0.115298,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,1,pdl,ISO,21.9840,21.7920,387.540,0.096885,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,16,16,1,pdl,PDL,15.3671,15.3163,554.410,0.138603,1830,1.679316e-03,1,M_TILE=16;BM=32;WG=2;REG=112;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,32,32,1,pdl,B2B,25.3824,25.3788,340.817,0.085204,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,1,pdl,ISO,29.2160,28.9920,296.096,0.074024,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,32,32,1,pdl,PDL,20.9685,20.9522,412.559,0.103140,1830,1.674518e-03,1,M_TILE=32;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,1,pdl,B2B,51.8187,51.7941,172.002,0.043000,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,1,pdl,ISO,58.1120,57.6320,153.374,0.038344,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,64,64,1,pdl,PDL,42.4309,42.4171,210.057,0.052514,1830,1.671829e-03,1,M_TILE=64;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,B2B,90.8750,90.8743,103.848,0.025962,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,ISO,97.9840,97.7600,96.314,0.024078,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,128,128,1,pdl,PDL,82.2635,82.1479,114.719,0.028680,1830,1.666996e-03,1,M_TILE=128;BM=32;WG=2;REG=168;STG=2;TILES=2;SUBS=1;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=0
qwen36,2048,4096,1,8,2,blockk,B2B,7.3600,7.3237,1140.870,0.285217,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,2,blockk,ISO,11.9680,11.7760,701.604,0.175401,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,1,8,2,blockk,PDL,4.0263,4.0164,2085.482,0.521371,1830,1.653887e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,2,blockk,B2B,7.9136,7.8468,1062.095,0.265524,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
qwen36,2048,4096,2,8,2,blockk,ISO,12.8000,12.5440,656.640,0.164160,1830,1.656351e-03,1,M_TILE=8;BM=64;WG=4;REG=112;STG=2;TILES=1;SUBS=2;PREPACK=0;PDL=1;EPI=0;SPLITK=0;PR=32;SPW=0;PLA=0;SISM=1
